parDraw,param,stage,exposure,val,exposureNum
315,surv,canopy,low,0.6300166182178566,1
315,settlement,NA,low,841.0426764956962,1
316,surv,recruits,low,0.1802568930487153,1
316,surv,subcanopy,low,0.5815079755484712,1
316,surv,canopy,low,0.4659206302610917,1
316,settlement,NA,low,247.96264658046107,1
317,surv,recruits,low,0.10768249792370016,1
317,surv,subcanopy,low,0.6478892360240321,1
317,surv,canopy,low,0.25970549554476063,1
317,settlement,NA,low,181.21609744230904,1
318,surv,recruits,low,0.02154659732697623,1
318,surv,subcanopy,low,0.6654340673439223,1
318,surv,canopy,low,0.44258689476619856,1
318,settlement,NA,low,743.2813555773062,1
319,surv,recruits,low,0.13178807890049596,1
319,surv,subcanopy,low,0.239330545023705,1
319,surv,canopy,low,0.3155215945607279,1
319,settlement,NA,low,233.919141655039,1
320,surv,recruits,low,0.11820429193505169,1
320,surv,subcanopy,low,0.9225744935161141,1
320,surv,canopy,low,0.5898306629493444,1
320,settlement,NA,low,411.0502865739616,1
321,surv,recruits,low,0.08508707589580311,1
321,surv,subcanopy,low,0.6511447069989393,1
321,surv,canopy,low,0.22824707616715054,1
321,settlement,NA,low,862.6056462063141,1
322,surv,recruits,low,0.01594808831040275,1
322,surv,subcanopy,low,0.16203620276313085,1
322,surv,canopy,low,0.3693798008012731,1
322,settlement,NA,low,283.54586040866894,1
323,surv,recruits,low,0.12513180476135613,1
323,surv,subcanopy,low,0.39974543572601096,1
323,surv,canopy,low,0.1911961912383178,1
323,settlement,NA,low,194.72694311679177,1
324,surv,recruits,low,0.16277728900156962,1
324,surv,subcanopy,low,0.8415791625270838,1
324,surv,canopy,low,0.43866351671836407,1
324,settlement,NA,low,625.9771654128555,1
325,surv,recruits,low,0.17324472929847706,1
325,surv,subcanopy,low,0.9304629918785784,1
325,surv,canopy,low,0.4920602153760732,1
325,settlement,NA,low,605.3863216867769,1
326,surv,recruits,low,0.05938429759016662,1
326,surv,subcanopy,low,0.891614407702066,1
326,surv,canopy,low,0.22124365262197682,1
326,settlement,NA,low,904.849318041702,1
327,surv,recruits,low,0.16943198182909952,1
327,surv,subcanopy,low,0.47188500224482177,1
327,surv,canopy,low,0.5327159078765071,1
327,settlement,NA,low,505.8076001945743,1
328,surv,recruits,low,0.08772875291420351,1
328,surv,subcanopy,low,0.329951919090866,1
328,surv,canopy,low,0.3570668961156146,1
328,settlement,NA,low,855.5073234415643,1
329,surv,recruits,low,0.007116159051228995,1
329,surv,subcanopy,low,0.5196631554558074,1
329,surv,canopy,low,0.5625335266241029,1
329,settlement,NA,low,282.93948476778064,1
330,surv,recruits,low,0.09522583483089361,1
330,surv,subcanopy,low,0.7661174799924997,1
330,surv,canopy,low,0.39351182048222133,1
330,settlement,NA,low,892.676131236095,1
331,surv,recruits,low,0.02213885600786987,1
331,surv,subcanopy,low,0.7728700811039539,1
331,surv,canopy,low,0.6429171076703126,1
331,settlement,NA,low,653.578893174393,1
332,surv,recruits,low,0.05809043873520726,1
332,surv,subcanopy,low,0.3045863898960752,1
332,surv,canopy,low,0.52742584335913,1
332,settlement,NA,low,751.302031636249,1
333,surv,recruits,low,0.17819368585282605,1
333,surv,subcanopy,low,0.6166209684186496,1
333,surv,canopy,low,0.22762308617720822,1
333,settlement,NA,low,619.1892824276719,1
334,surv,recruits,low,0.004100121260211593,1
334,surv,subcanopy,low,0.25494210247667326,1
334,surv,canopy,low,0.32791461485436774,1
334,settlement,NA,low,488.78141539981686,1
335,surv,recruits,low,0.12134739837512241,1
335,surv,subcanopy,low,0.5805272866732362,1
335,surv,canopy,low,0.6232903762634914,1
335,settlement,NA,low,550.9951224723353,1
336,surv,recruits,low,0.17653465805995264,1
336,surv,subcanopy,low,0.6390697547988203,1
336,surv,canopy,low,0.3303679447887983,1
336,settlement,NA,low,297.4528744656981,1
337,surv,recruits,low,0.028996944995133913,1
337,surv,subcanopy,low,0.33259414701163775,1
337,surv,canopy,low,0.6326788654559394,1
337,settlement,NA,low,416.1775399625766,1
338,surv,recruits,low,0.07179783523055806,1
338,surv,subcanopy,low,0.11293149231124824,1
338,surv,canopy,low,0.4913486161107059,1
338,settlement,NA,low,354.7597490431848,1
339,surv,recruits,low,0.008227999093561944,1
339,surv,subcanopy,low,0.7229561867136074,1
339,surv,canopy,low,0.3915074274102984,1
339,settlement,NA,low,375.84660008326307,1
340,surv,recruits,low,0.13676272033644996,1
340,surv,subcanopy,low,0.9177633553876814,1
340,surv,canopy,low,0.29465055751063385,1
340,settlement,NA,low,570.1195855137958,1
341,surv,recruits,low,0.15876557644692466,1
341,surv,subcanopy,low,0.814241892137291,1
341,surv,canopy,low,0.6366825827716414,1
341,settlement,NA,low,256.36668602873794,1
342,surv,recruits,low,0.17677776148709426,1
342,surv,subcanopy,low,0.7657391996351258,1
342,surv,canopy,low,0.5585420672232658,1
342,settlement,NA,low,805.7939836520143,1
343,surv,recruits,low,0.10265759821548597,1
343,surv,subcanopy,low,0.3320594919295463,1
343,surv,canopy,low,0.5244778183495602,1
343,settlement,NA,low,538.3910597347857,1
344,surv,recruits,low,0.1700219631797265,1
344,surv,subcanopy,low,0.4812370080239402,1
344,surv,canopy,low,0.31670366942748696,1
344,settlement,NA,low,153.20189242904962,1
345,surv,recruits,low,0.15776272069208325,1
345,surv,subcanopy,low,0.41476929944025864,1
345,surv,canopy,low,0.6406005327558801,1
345,settlement,NA,low,893.0591738439721,1
346,surv,recruits,low,0.07287906363574005,1
346,surv,subcanopy,low,0.6029654072150282,1
346,surv,canopy,low,0.5075130254877287,1
346,settlement,NA,low,761.1957747633871,1
347,surv,recruits,low,0.010261916990944213,1
347,surv,subcanopy,low,0.3494319073057756,1
347,surv,canopy,low,0.49959387230532226,1
347,settlement,NA,low,205.82242222651104,1
348,surv,recruits,low,0.045800612453003195,1
348,surv,subcanopy,low,0.19130480833291816,1
348,surv,canopy,low,0.6679289784140723,1
348,settlement,NA,low,280.8863368606327,1
349,surv,recruits,low,0.0534455973892495,1
349,surv,subcanopy,low,0.23268648781061274,1
349,surv,canopy,low,0.698637806060858,1
349,settlement,NA,low,706.8526412029889,1
350,surv,recruits,low,0.04213215879219146,1
350,surv,subcanopy,low,0.3863751579652401,1
350,surv,canopy,low,0.41514166203406194,1
350,settlement,NA,low,545.6531973431738,1
351,surv,recruits,low,0.1226331320800411,1
351,surv,subcanopy,low,0.15959876834958986,1
351,surv,canopy,low,0.6719735320983389,1
351,settlement,NA,low,296.4280439525836,1
352,surv,recruits,low,0.1433324808178393,1
352,surv,subcanopy,low,0.34739744262654426,1
352,surv,canopy,low,0.524026481189318,1
352,settlement,NA,low,358.5641613101068,1
353,surv,recruits,low,0.12722622373128561,1
353,surv,subcanopy,low,0.2264861466116404,1
353,surv,canopy,low,0.3774704033480847,1
353,settlement,NA,low,749.8758766759647,1
354,surv,recruits,low,0.14126598902605875,1
354,surv,subcanopy,low,0.5927655501036075,1
354,surv,canopy,low,0.585171953146643,1
354,settlement,NA,low,710.048147305584,1
355,surv,recruits,low,0.14704282439307986,1
355,surv,subcanopy,low,0.6687942618410389,1
355,surv,canopy,low,0.4842086442253103,1
355,settlement,NA,low,600.0144997644469,1
356,surv,recruits,low,0.031163571233372465,1
356,surv,subcanopy,low,0.6918736912582909,1
356,surv,canopy,low,0.5482547347149912,1
356,settlement,NA,low,439.11926815929564,1
357,surv,recruits,low,0.0125396395430862,1
357,surv,subcanopy,low,0.31787387562613406,1
357,surv,canopy,low,0.4911145836325046,1
357,settlement,NA,low,890.069273205283,1
358,surv,recruits,low,0.14736978085112074,1
358,surv,subcanopy,low,0.8744878798371115,1
358,surv,canopy,low,0.28538864880321974,1
358,settlement,NA,low,255.0462641901949,1
359,surv,recruits,low,0.18063476341669799,1
359,surv,subcanopy,low,0.2668397028851794,1
359,surv,canopy,low,0.5266907629894853,1
359,settlement,NA,low,224.0490793836972,1
360,surv,recruits,low,0.04144570282060675,1
360,surv,subcanopy,low,0.5535199514962745,1
360,surv,canopy,low,0.6995445842616737,1
360,settlement,NA,low,516.3575499768481,1
361,surv,recruits,low,0.1768499008545171,1
361,surv,subcanopy,low,0.40219038159505743,1
361,surv,canopy,low,0.5574656232328787,1
361,settlement,NA,low,797.7961203497412,1
362,surv,recruits,low,0.037596964055472325,1
362,surv,subcanopy,low,0.6844130178359558,1
362,surv,canopy,low,0.6169893390801056,1
362,settlement,NA,low,667.0731412570763,1
363,surv,recruits,low,0.13118857787327676,1
363,surv,subcanopy,low,0.138186968316187,1
363,surv,canopy,low,0.5499989497863962,1
363,settlement,NA,low,169.02766376465618,1
364,surv,recruits,low,0.002136650924124673,1
364,surv,subcanopy,low,0.3360044315862922,1
364,surv,canopy,low,0.6243119474365855,1
364,settlement,NA,low,217.9875392830623,1
365,surv,recruits,low,0.085873163118955,1
365,surv,subcanopy,low,0.2832534656922366,1
365,surv,canopy,low,0.5586544797963761,1
365,settlement,NA,low,941.7362524082594,1
366,surv,recruits,low,0.11495413078196126,1
366,surv,subcanopy,low,0.6187610649492357,1
366,surv,canopy,low,0.6119382073945451,1
366,settlement,NA,low,429.48003605291063,1
367,surv,recruits,low,0.08848661337478037,1
367,surv,subcanopy,low,0.7344897669011389,1
367,surv,canopy,low,0.544473824565564,1
367,settlement,NA,low,508.1076967141106,1
368,surv,recruits,low,0.02538635155563272,1
368,surv,subcanopy,low,0.2077690426048191,1
368,surv,canopy,low,0.19659705508569977,1
368,settlement,NA,low,793.9719272033883,1
369,surv,recruits,low,0.09808825458804805,1
369,surv,subcanopy,low,0.18305055801393866,1
369,surv,canopy,low,0.5110701027661123,1
369,settlement,NA,low,161.19846101796475,1
370,surv,recruits,low,0.08985624754441499,1
370,surv,subcanopy,low,0.7029985365278744,1
370,surv,canopy,low,0.19130052035047673,1
370,settlement,NA,low,126.00405266258099,1
371,surv,recruits,low,0.16315289702081184,1
371,surv,subcanopy,low,0.7030681812162421,1
371,surv,canopy,low,0.4766777846365237,1
371,settlement,NA,low,425.2676009739453,1
372,surv,recruits,low,0.08772729131651177,1
372,surv,subcanopy,low,0.19743607635067914,1
372,surv,canopy,low,0.2464750539014132,1
372,settlement,NA,low,893.0803836589841,1
373,surv,recruits,low,0.004179888667588747,1
373,surv,subcanopy,low,0.6018013705047234,1
373,surv,canopy,low,0.5802257253764957,1
373,settlement,NA,low,290.85245589361807,1
374,surv,recruits,low,0.17320079834702184,1
374,surv,subcanopy,low,0.144024559310088,1
374,surv,canopy,low,0.4479035782591151,1
374,settlement,NA,low,733.2190028797183,1
375,surv,recruits,low,0.162912760166334,1
375,surv,subcanopy,low,0.4937647859245413,1
375,surv,canopy,low,0.41028532842538906,1
375,settlement,NA,low,779.7365903316595,1
376,surv,recruits,low,0.1441333113839293,1
376,surv,subcanopy,low,0.5390338683656057,1
376,surv,canopy,low,0.18369395162490637,1
376,settlement,NA,low,155.7837972932654,1
377,surv,recruits,low,0.08147806220061375,1
377,surv,subcanopy,low,0.3879063690881254,1
377,surv,canopy,low,0.6642283564595255,1
377,settlement,NA,low,742.0241228576574,1
378,surv,recruits,low,0.18038050382324092,1
378,surv,subcanopy,low,0.7689655769174034,1
378,surv,canopy,low,0.24642512096955388,1
378,settlement,NA,low,512.3716851005404,1
379,surv,recruits,low,0.14319667512712014,1
379,surv,subcanopy,low,0.3553899541438889,1
379,surv,canopy,low,0.19341493644300128,1
379,settlement,NA,low,415.95086045088533,1
380,surv,recruits,low,0.025747332672967804,1
380,surv,subcanopy,low,0.462163548265614,1
380,surv,canopy,low,0.4689735997791502,1
380,settlement,NA,low,383.54621581196824,1
381,surv,recruits,low,0.14291820368180672,1
381,surv,subcanopy,low,0.45019346609857525,1
381,surv,canopy,low,0.43850771678047845,1
381,settlement,NA,low,352.1060816397127,1
382,surv,recruits,low,0.015429809880768927,1
382,surv,subcanopy,low,0.734440578267118,1
382,surv,canopy,low,0.6591210988776179,1
382,settlement,NA,low,190.01864344357182,1
383,surv,recruits,low,0.03385273876774562,1
383,surv,subcanopy,low,0.46638759113119393,1
383,surv,canopy,low,0.48651682181207095,1
383,settlement,NA,low,314.2196401482223,1
384,surv,recruits,low,0.10427939636269902,1
384,surv,subcanopy,low,0.8161261206295161,1
384,surv,canopy,low,0.20828282421604172,1
384,settlement,NA,low,176.13621561468725,1
385,surv,recruits,low,0.017753322246034507,1
385,surv,subcanopy,low,0.5509588951883333,1
385,surv,canopy,low,0.6312124201769653,1
385,settlement,NA,low,853.6372865124783,1
386,surv,recruits,low,0.13449689712651472,1
386,surv,subcanopy,low,0.1715911855824568,1
386,surv,canopy,low,0.4678133818956804,1
386,settlement,NA,low,749.3394705971823,1
387,surv,recruits,low,0.1859601463042963,1
387,surv,subcanopy,low,0.2950295684227013,1
387,surv,canopy,low,0.2942482561222213,1
387,settlement,NA,low,659.1723358790434,1
388,surv,recruits,low,0.18223775735154174,1
388,surv,subcanopy,low,0.6052642253220087,1
388,surv,canopy,low,0.5793492059969828,1
388,settlement,NA,low,500.1947539777218,1
389,surv,recruits,low,0.17528999231379233,1
389,surv,subcanopy,low,0.3885355047463913,1
389,surv,canopy,low,0.7181804909642371,1
389,settlement,NA,low,211.8772386628317,1
390,surv,recruits,low,0.09402865300883459,1
390,surv,subcanopy,low,0.4232606309343349,1
390,surv,canopy,low,0.550966886496312,1
390,settlement,NA,low,684.2983086629372,1
391,surv,recruits,low,0.19182874974211514,1
391,surv,subcanopy,low,0.3452833904115474,1
391,surv,canopy,low,0.5812669126889898,1
391,settlement,NA,low,828.3440452216132,1
392,surv,recruits,low,0.17104048071420486,1
392,surv,subcanopy,low,0.48672796137447394,1
392,surv,canopy,low,0.2800576738946109,1
392,settlement,NA,low,799.9569171835992,1
393,surv,recruits,low,0.026750822999160154,1
393,surv,subcanopy,low,0.44436471739913386,1
393,surv,canopy,low,0.6435567309026071,1
393,settlement,NA,low,867.8645468757588,1
394,surv,recruits,low,0.13734492936350148,1
394,surv,subcanopy,low,0.31230817246758236,1
394,surv,canopy,low,0.23986833454324202,1
394,settlement,NA,low,725.7392043342807,1
395,surv,recruits,low,0.15881893847653128,1
395,surv,subcanopy,low,0.3537464938894969,1
395,surv,canopy,low,0.6061858364332201,1
395,settlement,NA,low,273.5858692478276,1
396,surv,recruits,low,0.18949195258920096,1
396,surv,subcanopy,low,0.7352100371027156,1
396,surv,canopy,low,0.6240319716890852,1
396,settlement,NA,low,311.67728217220474,1
397,surv,recruits,low,0.004837296612383094,1
397,surv,subcanopy,low,0.1809696534052869,1
397,surv,canopy,low,0.5193608404506305,1
397,settlement,NA,low,776.7872164999603,1
398,surv,recruits,low,0.02083768994810093,1
398,surv,subcanopy,low,0.685907106240972,1
398,surv,canopy,low,0.7352876287513357,1
398,settlement,NA,low,447.4353399075347,1
399,surv,recruits,low,0.16231584241519403,1
399,surv,subcanopy,low,0.5894579273792616,1
399,surv,canopy,low,0.24920966851104095,1
399,settlement,NA,low,706.9608123410535,1
400,surv,recruits,low,0.19569879624788195,1
400,surv,subcanopy,low,0.17300446444393544,1
400,surv,canopy,low,0.28283067947165175,1
400,settlement,NA,low,434.3072021544358,1
401,surv,recruits,low,0.07730379838159283,1
401,surv,subcanopy,low,0.3911257631956092,1
401,surv,canopy,low,0.6391929800699231,1
401,settlement,NA,low,225.04069887692185,1
402,surv,recruits,low,0.10447349567875615,1
402,surv,subcanopy,low,0.5297586947232914,1
402,surv,canopy,low,0.4165501576467514,1
402,settlement,NA,low,558.7311848455724,1
403,surv,recruits,low,0.10824094279299387,1
403,surv,subcanopy,low,0.4053316716371592,1
403,surv,canopy,low,0.523691455792598,1
403,settlement,NA,low,789.6118864972016,1
404,surv,recruits,low,0.00819552652037746,1
404,surv,subcanopy,low,0.2833569455934515,1
404,surv,canopy,low,0.5340287195081895,1
404,settlement,NA,low,410.9979211737659,1
405,surv,recruits,low,0.18815142545052124,1
405,surv,subcanopy,low,0.16396134393785225,1
405,surv,canopy,low,0.6192380781898446,1
405,settlement,NA,low,621.3250175584021,1
406,surv,recruits,low,0.1534940382706572,1
406,surv,subcanopy,low,0.5315306752316146,1
406,surv,canopy,low,0.5876295736099577,1
406,settlement,NA,low,791.9967164440118,1
407,surv,recruits,low,0.06957519573965042,1
407,surv,subcanopy,low,0.6883292803805898,1
407,surv,canopy,low,0.5253728538757233,1
407,settlement,NA,low,255.75184762839964,1
408,surv,recruits,low,0.018507865981108564,1
408,surv,subcanopy,low,0.9136730597330517,1
408,surv,canopy,low,0.438663362438146,1
408,settlement,NA,low,848.1379028792901,1
409,surv,recruits,low,0.15724643508201014,1
409,surv,subcanopy,low,0.383149630292999,1
409,surv,canopy,low,0.23534764212559028,1
409,settlement,NA,low,892.600416576588,1
410,surv,recruits,low,0.08851250546241633,1
410,surv,subcanopy,low,0.6636926096786548,1
410,surv,canopy,low,0.6206476455393196,1
410,settlement,NA,low,609.3139319938641,1
411,surv,recruits,low,0.11902841679214228,1
411,surv,subcanopy,low,0.3900339523279818,1
411,surv,canopy,low,0.4290557662841712,1
411,settlement,NA,low,683.5993575406849,1
412,surv,recruits,low,0.17151718702215238,1
412,surv,subcanopy,low,0.9279564596103244,1
412,surv,canopy,low,0.3760519300635811,1
412,settlement,NA,low,334.3164331147508,1
413,surv,recruits,low,0.19328644292544742,1
413,surv,subcanopy,low,0.1877104389696885,1
413,surv,canopy,low,0.4333563649040604,1
413,settlement,NA,low,873.7669206635624,1
414,surv,recruits,low,0.11370961545032357,1
414,surv,subcanopy,low,0.48000551988917767,1
414,surv,canopy,low,0.5074992482509918,1
414,settlement,NA,low,435.42580031263145,1
415,surv,recruits,low,0.020664615613656373,1
415,surv,subcanopy,low,0.6043065162751938,1
415,surv,canopy,low,0.58694226439192,1
415,settlement,NA,low,237.91155947271812,1
416,surv,recruits,low,0.09483653853693069,1
416,surv,subcanopy,low,0.73628763622461,1
416,surv,canopy,low,0.21689224632924994,1
416,settlement,NA,low,668.8858674212647,1
417,surv,recruits,low,0.0026782024862344635,1
417,surv,subcanopy,low,0.7070138610780402,1
417,surv,canopy,low,0.49316123900425946,1
417,settlement,NA,low,636.5749695698746,1
418,surv,recruits,low,0.1486590586319638,1
418,surv,subcanopy,low,0.11979139446513992,1
418,surv,canopy,low,0.5751486070918355,1
418,settlement,NA,low,807.0464631668344,1
419,surv,recruits,low,0.042529285215372296,1
419,surv,subcanopy,low,0.6925219590175781,1
419,surv,canopy,low,0.39550395656787923,1
419,settlement,NA,low,650.6937175423304,1
420,surv,recruits,low,0.16907205015614737,1
420,surv,subcanopy,low,0.2051232439119239,1
420,surv,canopy,low,0.6079981855225002,1
420,settlement,NA,low,917.2817233021467,1
421,surv,recruits,low,0.03561461017407299,1
421,surv,subcanopy,low,0.6798798385631718,1
421,surv,canopy,low,0.5255349028920537,1
421,settlement,NA,low,901.4372209173321,1
422,surv,recruits,low,0.14034955252230452,1
422,surv,subcanopy,low,0.7009695438192723,1
422,surv,canopy,low,0.3292320666990741,1
422,settlement,NA,low,146.15124906734144,1
423,surv,recruits,low,0.03815519107032723,1
423,surv,subcanopy,low,0.2749896889151097,1
423,surv,canopy,low,0.31500112500520666,1
423,settlement,NA,low,737.6383448953407,1
424,surv,recruits,low,0.17386065934386039,1
424,surv,subcanopy,low,0.4799944841395403,1
424,surv,canopy,low,0.2636971579109749,1
424,settlement,NA,low,499.0052476674859,1
425,surv,recruits,low,0.013466763452726703,1
425,surv,subcanopy,low,0.270253895436481,1
425,surv,canopy,low,0.3795828534622503,1
425,settlement,NA,low,302.5661231654889,1
426,surv,recruits,low,0.0524120168752104,1
426,surv,subcanopy,low,0.4455370126556248,1
426,surv,canopy,low,0.6803489672347343,1
426,settlement,NA,low,766.0671223788813,1
427,surv,recruits,low,0.11335707538579451,1
427,surv,subcanopy,low,0.2574000245036914,1
427,surv,canopy,low,0.5975381247026302,1
427,settlement,NA,low,474.662331195864,1
428,surv,recruits,low,0.03515903694521138,1
428,surv,subcanopy,low,0.5384756282848656,1
428,surv,canopy,low,0.6558390493692173,1
428,settlement,NA,low,698.7514484189587,1
429,surv,recruits,low,0.12309695584279305,1
429,surv,subcanopy,low,0.3894704474192664,1
429,surv,canopy,low,0.7017709527397966,1
429,settlement,NA,low,816.8635318007262,1
430,surv,recruits,low,0.17034409083835397,1
430,surv,subcanopy,low,0.5047827201460287,1
430,surv,canopy,low,0.6234449176833818,1
430,settlement,NA,low,446.14901089991866,1
431,surv,recruits,low,0.04368206612702486,1
431,surv,subcanopy,low,0.3929226230094512,1
431,surv,canopy,low,0.7358162527393617,1
431,settlement,NA,low,506.5387318190437,1
432,surv,recruits,low,0.19308567457149792,1
432,surv,subcanopy,low,0.3412391148542737,1
432,surv,canopy,low,0.38960682008701497,1
432,settlement,NA,low,434.1316114833793,1
433,surv,recruits,low,0.1548942754112061,1
433,surv,subcanopy,low,0.7406908725961301,1
433,surv,canopy,low,0.2247984524431091,1
433,settlement,NA,low,168.53215664570376,1
434,surv,recruits,low,0.16694416125826447,1
434,surv,subcanopy,low,0.2458353612507277,1
434,surv,canopy,low,0.44409909175760603,1
434,settlement,NA,low,502.46047299934276,1
435,surv,recruits,low,0.19563850408695485,1
435,surv,subcanopy,low,0.34362347044501995,1
435,surv,canopy,low,0.7274357897658692,1
435,settlement,NA,low,302.6462553777037,1
436,surv,recruits,low,0.05135292641769483,1
436,surv,subcanopy,low,0.7073980975039729,1
436,surv,canopy,low,0.40694880566290825,1
436,settlement,NA,low,894.4578578605044,1
437,surv,recruits,low,0.13873356259753944,1
437,surv,subcanopy,low,0.8016684386120211,1
437,surv,canopy,low,0.7379000575406442,1
437,settlement,NA,low,905.049381189983,1
438,surv,recruits,low,0.1400374870559041,1
438,surv,subcanopy,low,0.7466136084017111,1
438,surv,canopy,low,0.2729036561418322,1
438,settlement,NA,low,612.5107868849577,1
439,surv,recruits,low,0.16478695102445715,1
439,surv,subcanopy,low,0.9004948267385444,1
439,surv,canopy,low,0.27296443021062966,1
439,settlement,NA,low,550.1641675595781,1
440,surv,recruits,low,0.016146821850421305,1
440,surv,subcanopy,low,0.3789465417334872,1
440,surv,canopy,low,0.19791735653776962,1
440,settlement,NA,low,801.4075444279824,1
441,surv,recruits,low,0.10403307988221558,1
441,surv,subcanopy,low,0.9076938374836919,1
441,surv,canopy,low,0.6867037699465224,1
441,settlement,NA,low,161.17867782102783,1
442,surv,recruits,low,0.18933153520121657,1
442,surv,subcanopy,low,0.6280191836550936,1
442,surv,canopy,low,0.5635768847375324,1
442,settlement,NA,low,531.4834097770861,1
443,surv,recruits,low,0.1890308165583383,1
443,surv,subcanopy,low,0.7021026948521588,1
443,surv,canopy,low,0.7146238571585695,1
443,settlement,NA,low,398.4935979080367,1
444,surv,recruits,low,0.10979634226312185,1
444,surv,subcanopy,low,0.4482869107650227,1
444,surv,canopy,low,0.4040355734293206,1
444,settlement,NA,low,881.719983098385,1
445,surv,recruits,low,0.03351384281700788,1
445,surv,subcanopy,low,0.2592882726727575,1
445,surv,canopy,low,0.3606636754116219,1
445,settlement,NA,low,510.90753076669677,1
446,surv,recruits,low,0.04785269791703866,1
446,surv,subcanopy,low,0.5725601618939694,1
446,surv,canopy,low,0.6463122440479098,1
446,settlement,NA,low,729.5656692159007,1
447,surv,recruits,low,0.019701179434823243,1
447,surv,subcanopy,low,0.4429789672799653,1
447,surv,canopy,low,0.3136727923590865,1
447,settlement,NA,low,498.05784039518494,1
448,surv,recruits,low,0.06409619905911347,1
448,surv,subcanopy,low,0.2436052668793176,1
448,surv,canopy,low,0.6467566875488133,1
448,settlement,NA,low,711.9241666833118,1
449,surv,recruits,low,0.14659073480697093,1
449,surv,subcanopy,low,0.57903248120653,1
449,surv,canopy,low,0.5671576466161992,1
449,settlement,NA,low,879.4147811131068,1
450,surv,recruits,low,0.02299822972237806,1
450,surv,subcanopy,low,0.839982495855637,1
450,surv,canopy,low,0.45339989579476253,1
450,settlement,NA,low,171.05533378322176,1
451,surv,recruits,low,0.06996067386490587,1
451,surv,subcanopy,low,0.48595421719153975,1
451,surv,canopy,low,0.34991447780960194,1
451,settlement,NA,low,228.28257615041548,1
452,surv,recruits,low,0.010374107647712048,1
452,surv,subcanopy,low,0.29684476504748525,1
452,surv,canopy,low,0.6475093750985959,1
452,settlement,NA,low,505.8710116009202,1
453,surv,recruits,low,0.1909348072853798,1
453,surv,subcanopy,low,0.6833389707419742,1
453,surv,canopy,low,0.5143758673859313,1
453,settlement,NA,low,392.8829898226142,1
454,surv,recruits,low,0.16377568178281782,1
454,surv,subcanopy,low,0.8498431068545015,1
454,surv,canopy,low,0.4620952436320224,1
454,settlement,NA,low,615.2138084758153,1
455,surv,recruits,low,0.1375516076298888,1
455,surv,subcanopy,low,0.2707576126251387,1
455,surv,canopy,low,0.3652680184839019,1
455,settlement,NA,low,885.256309166844,1
456,surv,recruits,low,0.08368065382809318,1
456,surv,subcanopy,low,0.8029115730221383,1
456,surv,canopy,low,0.44231803860290864,1
456,settlement,NA,low,913.8761097870934,1
457,surv,recruits,low,0.13263022178556022,1
457,surv,subcanopy,low,0.44360409971039116,1
457,surv,canopy,low,0.1987829797276441,1
457,settlement,NA,low,450.20291543520153,1
458,surv,recruits,low,0.1503705988405713,1
458,surv,subcanopy,low,0.43022188226998914,1
458,surv,canopy,low,0.3385209989862108,1
458,settlement,NA,low,370.82613157786733,1
459,surv,recruits,low,0.04628881503095838,1
459,surv,subcanopy,low,0.25147886588954704,1
459,surv,canopy,low,0.2506985507501859,1
459,settlement,NA,low,908.0250415267367,1
460,surv,recruits,low,0.10953286243920766,1
460,surv,subcanopy,low,0.6837252870102162,1
460,surv,canopy,low,0.48748612011455583,1
460,settlement,NA,low,291.92152180271637,1
461,surv,recruits,low,0.17318238028925131,1
461,surv,subcanopy,low,0.7998117796020741,1
461,surv,canopy,low,0.5242046696675295,1
461,settlement,NA,low,644.4086850801459,1
462,surv,recruits,low,0.1946454901345665,1
462,surv,subcanopy,low,0.43420556410614836,1
462,surv,canopy,low,0.23342703541651832,1
462,settlement,NA,low,857.8446588064373,1
463,surv,recruits,low,0.12097050203682484,1
463,surv,subcanopy,low,0.59606370470638,1
463,surv,canopy,low,0.7224869406912433,1
463,settlement,NA,low,199.01294201656043,1
464,surv,recruits,low,0.11882948282235226,1
464,surv,subcanopy,low,0.72886262538439,1
464,surv,canopy,low,0.3359967992463414,1
464,settlement,NA,low,639.0012558367107,1
465,surv,recruits,low,0.13640066594258107,1
465,surv,subcanopy,low,0.5143727670716021,1
465,surv,canopy,low,0.47840306343621364,1
465,settlement,NA,low,618.6765095026869,1
466,surv,recruits,low,0.14725883098739762,1
466,surv,subcanopy,low,0.8221714569612859,1
466,surv,canopy,low,0.7252962753462484,1
466,settlement,NA,low,232.33901989978438,1
467,surv,recruits,low,0.0014484749350463042,1
467,surv,subcanopy,low,0.3423912074857959,1
467,surv,canopy,low,0.26026154280837943,1
467,settlement,NA,low,545.6112336824573,1
468,surv,recruits,low,0.06466309839544124,1
468,surv,subcanopy,low,0.9129104467422151,1
468,surv,canopy,low,0.4362494424103846,1
468,settlement,NA,low,123.03759745970268,1
469,surv,recruits,low,0.033175694329182784,1
469,surv,subcanopy,low,0.3347622359168456,1
469,surv,canopy,low,0.5930175661360018,1
469,settlement,NA,low,197.61478986765746,1
470,surv,recruits,low,0.04955793431431299,1
470,surv,subcanopy,low,0.781171125962216,1
470,surv,canopy,low,0.4945941949960068,1
470,settlement,NA,low,847.2030000969221,1
471,surv,recruits,low,0.07326300175230072,1
471,surv,subcanopy,low,0.25923178259489704,1
471,surv,canopy,low,0.37668911970120666,1
471,settlement,NA,low,597.5439960622986,1
472,surv,recruits,low,0.09738216977479744,1
472,surv,subcanopy,low,0.5465426727129339,1
472,surv,canopy,low,0.600635761328597,1
472,settlement,NA,low,711.8047052353381,1
